ID_MOEDA;DATA_REF;VLR_COTACAO
USD;22/10/2010 00:00:00;1,11367625
USD;22/10/2010 00:00:00;5,397498012
USD;22/10/2010 00:00:00;4,404266834
USD;22/10/2010 00:00:00;3,841253281
USD;22/10/2010 00:00:00;7,426073313
USD;22/10/2010 00:00:00;5,720877826
USD;22/10/2010 00:00:00;3,720797837
USD;22/10/2010 00:00:00;6,293512762
USD;22/10/2010 00:00:00;2,945812643
USD;22/10/2010 00:00:00;2,643631577
USD;22/10/2010 00:00:00;2,008203149
USD;22/10/2010 00:00:00;2,479224026
USD;22/10/2010 00:00:00;2,015415847
USD;22/10/2010 00:00:00;5,122746229
USD;22/10/2010 00:00:00;3,765558124
USD;22/10/2010 00:00:00;2,582323432
USD;22/10/2010 00:00:00;4,685867071
USD;22/10/2010 00:00:00;6,594745457
USD;22/10/2010 00:00:00;2,930382133
USD;22/10/2010 00:00:00;5,556829512
USD;22/10/2010 00:00:00;2,177789807
USD;22/10/2010 00:00:00;3,509061098
USD;22/10/2010 00:00:00;6,253323674
USD;22/10/2010 00:00:00;4,047628999
USD;22/10/2010 00:00:00;7,907903016
USD;22/10/2010 00:00:00;3,327688038
USD;22/10/2010 00:00:00;2,976226389
USD;22/10/2010 00:00:00;5,212372363
USD;22/10/2010 00:00:00;5,831619263
USD;22/10/2010 00:00:00;6,158013999
USD;22/10/2010 00:00:00;1,166359365
USD;22/10/2010 00:00:00;2,689187109
USD;22/10/2010 00:00:00;2,871159732
USD;22/10/2010 00:00:00;5,34457165
USD;22/10/2010 00:00:00;2,434668601
USD;22/10/2010 00:00:00;4,924463987
USD;22/10/2010 00:00:00;1,365581214
USD;22/10/2010 00:00:00;4,654968917
USD;22/10/2010 00:00:00;2,665420711
USD;22/10/2010 00:00:00;7,882759333
USD;22/10/2010 00:00:00;4,493514955
USD;22/10/2010 00:00:00;1,067132711
USD;22/10/2010 00:00:00;2,727485716
USD;22/10/2010 00:00:00;6,765509546
USD;22/10/2010 00:00:00;3,659107506
USD;22/10/2010 00:00:00;5,708651662
USD;22/10/2010 00:00:00;7,159840584
USD;22/10/2010 00:00:00;5,756505728
USD;22/10/2010 00:00:00;3,090827227
USD;22/10/2010 00:00:00;5,525187016
USD;22/10/2010 00:00:00;6,279621005
USD;22/10/2010 00:00:00;4,817691267
USD;12/02/2010 00:00:00;7,257288575
USD;12/02/2010 00:00:00;7,484068632
USD;12/02/2010 00:00:00;1,760579407
USD;12/02/2010 00:00:00;3,430779517
USD;12/02/2010 00:00:00;2,8910321
USD;12/02/2010 00:00:00;4,122072458
USD;12/02/2010 00:00:00;2,4841699
USD;12/02/2010 00:00:00;3,749897718
USD;12/02/2010 00:00:00;1,318716824
USD;12/02/2010 00:00:00;7,428470731
USD;12/02/2010 00:00:00;5,76797545
USD;12/02/2010 00:00:00;5,201289833
USD;12/02/2010 00:00:00;1,06230408
USD;12/02/2010 00:00:00;2,320283055
USD;12/02/2010 00:00:00;1,34971261
USD;12/02/2010 00:00:00;6,299262226
USD;12/02/2010 00:00:00;7,024078548
USD;12/02/2010 00:00:00;2,710891128
USD;12/02/2010 00:00:00;5,009304464
USD;12/02/2010 00:00:00;7,281137586
USD;12/02/2010 00:00:00;7,165963888
USD;12/02/2010 00:00:00;1,35225606
USD;12/02/2010 00:00:00;7,559752941
USD;12/02/2010 00:00:00;6,384923398
USD;12/02/2010 00:00:00;4,58256489
USD;12/02/2010 00:00:00;7,662647903
USD;12/02/2010 00:00:00;5,853247344
USD;12/02/2010 00:00:00;6,823692203
USD;12/02/2010 00:00:00;7,02235496
USD;12/02/2010 00:00:00;5,10888201
USD;12/02/2010 00:00:00;7,498957574
USD;12/02/2010 00:00:00;7,327554703
USD;12/02/2010 00:00:00;5,799054265
USD;12/02/2010 00:00:00;4,327481866
USD;12/02/2010 00:00:00;6,472294807
USD;12/02/2010 00:00:00;5,321617186
USD;12/02/2010 00:00:00;6,465488076
USD;12/02/2010 00:00:00;1,111852944
USD;12/02/2010 00:00:00;4,494790435
USD;12/02/2010 00:00:00;3,836176395
USD;12/02/2010 00:00:00;4,217007041
USD;12/02/2010 00:00:00;4,224180102
USD;12/02/2010 00:00:00;5,551866114
USD;12/02/2010 00:00:00;5,775232375
USD;12/02/2010 00:00:00;6,359840214
USD;12/02/2010 00:00:00;6,975121319
USD;12/02/2010 00:00:00;5,07147336
USD;12/02/2010 00:00:00;2,588745058
USD;12/02/2010 00:00:00;5,782351196
USD;12/02/2010 00:00:00;2,716088593
USD;12/02/2010 00:00:00;4,96028465
USD;12/02/2010 00:00:00;6,535344899
USD;12/02/2010 00:00:00;2,96892482
USD;12/02/2010 00:00:00;6,094268799
USD;12/02/2010 00:00:00;3,692521989
USD;12/02/2010 00:00:00;4,471091211
USD;12/02/2010 00:00:00;2,497297704
USD;12/02/2010 00:00:00;1,861318111
USD;12/02/2010 00:00:00;3,313860118
USD;12/02/2010 00:00:00;2,179579735
USD;12/02/2010 00:00:00;5,773201287
USD;12/02/2010 00:00:00;4,871392429
USD;12/02/2010 00:00:00;1,684921801
USD;12/02/2010 00:00:00;7,550661445
USD;12/02/2010 00:00:00;1,224569559
USD;12/02/2010 00:00:00;7,423945427
USD;12/02/2010 00:00:00;2,176578999
USD;12/02/2010 00:00:00;3,0362432
USD;12/02/2010 00:00:00;5,244849324
USD;12/02/2010 00:00:00;1,764081657
USD;28/07/2010 00:00:00;7,750262976
USD;28/07/2010 00:00:00;2,247385859
USD;28/07/2010 00:00:00;4,4913854
USD;28/07/2010 00:00:00;5,874836624
USD;28/07/2010 00:00:00;4,935617447
USD;28/07/2010 00:00:00;4,986116767
USD;28/07/2010 00:00:00;2,39515835
USD;28/07/2010 00:00:00;1,42948997
USD;28/07/2010 00:00:00;1,768856466
USD;28/07/2010 00:00:00;6,634125948
USD;28/07/2010 00:00:00;3,212014914
USD;28/07/2010 00:00:00;1,602117836
USD;28/07/2010 00:00:00;3,843431652
USD;28/07/2010 00:00:00;6,246206522
USD;28/07/2010 00:00:00;3,976681113
USD;28/07/2010 00:00:00;1,714086354
USD;28/07/2010 00:00:00;5,151755154
USD;28/07/2010 00:00:00;4,787012577
USD;28/07/2010 00:00:00;4,259423316
USD;28/07/2010 00:00:00;3,871939898
USD;28/07/2010 00:00:00;3,293424487
USD;28/07/2010 00:00:00;6,995955825
USD;28/07/2010 00:00:00;5,334714532
USD;28/07/2010 00:00:00;7,164423048
USD;28/07/2010 00:00:00;3,725318134
USD;28/07/2010 00:00:00;1,175986588
USD;28/07/2010 00:00:00;7,731744111
USD;28/07/2010 00:00:00;7,840376854
USD;28/07/2010 00:00:00;2,471862793
USD;28/07/2010 00:00:00;6,717779815
USD;28/07/2010 00:00:00;6,059527934
USD;28/07/2010 00:00:00;6,610508084
USD;28/07/2010 00:00:00;4,057771921
USD;28/07/2010 00:00:00;3,051604033
USD;28/07/2010 00:00:00;3,483527303
USD;28/07/2010 00:00:00;4,274806678
USD;28/07/2010 00:00:00;2,899464369
USD;28/07/2010 00:00:00;7,653961122
USD;28/07/2010 00:00:00;6,98288393
USD;28/07/2010 00:00:00;3,644348741
USD;28/07/2010 00:00:00;5,625823498
USD;28/07/2010 00:00:00;5,652623177
USD;28/07/2010 00:00:00;7,574792087
USD;28/07/2010 00:00:00;5,239942253
USD;28/07/2010 00:00:00;6,876897275
USD;28/07/2010 00:00:00;5,846693456
USD;28/07/2010 00:00:00;2,354073882
USD;28/07/2010 00:00:00;1,030167162
USD;28/07/2010 00:00:00;3,659047425
USD;28/07/2010 00:00:00;1,448939264
USD;28/07/2010 00:00:00;4,71471411
USD;28/07/2010 00:00:00;4,112414777
USD;28/07/2010 00:00:00;4,71930784
USD;28/07/2010 00:00:00;7,201456189
USD;28/07/2010 00:00:00;1,528643191
USD;28/07/2010 00:00:00;5,554763377
USD;28/07/2010 00:00:00;6,183619559
USD;28/07/2010 00:00:00;3,836001992
USD;28/07/2010 00:00:00;4,491753399
USD;28/07/2010 00:00:00;5,070679784
USD;28/07/2010 00:00:00;2,222581804
USD;28/07/2010 00:00:00;3,972175419
USD;28/07/2010 00:00:00;4,026306331
USD;28/07/2010 00:00:00;1,321919918
USD;28/07/2010 00:00:00;3,303915381
USD;28/07/2010 00:00:00;3,026013494
USD;28/07/2010 00:00:00;7,020380616
USD;28/07/2010 00:00:00;2,092155337
USD;28/07/2010 00:00:00;2,078380823
USD;28/07/2010 00:00:00;7,822059929
USD;28/05/2010 00:00:00;2,327678502
USD;28/05/2010 00:00:00;1,687439382
USD;28/05/2010 00:00:00;2,349061251
USD;28/05/2010 00:00:00;3,454395294
USD;28/05/2010 00:00:00;6,465695441
USD;28/05/2010 00:00:00;2,877336442
USD;28/05/2010 00:00:00;4,94568193
USD;28/05/2010 00:00:00;5,018049657
USD;28/05/2010 00:00:00;4,033669233
USD;28/05/2010 00:00:00;2,907588303
USD;28/05/2010 00:00:00;7,284921467
USD;28/05/2010 00:00:00;4,342011571
USD;28/05/2010 00:00:00;7,714923382
USD;28/05/2010 00:00:00;6,711620629
USD;28/05/2010 00:00:00;4,967197359
USD;28/05/2010 00:00:00;3,974329591
USD;28/05/2010 00:00:00;5,997092843
USD;28/05/2010 00:00:00;3,356128275
USD;28/05/2010 00:00:00;3,770451427
USD;28/05/2010 00:00:00;5,496606171
USD;28/05/2010 00:00:00;6,449210584
USD;28/05/2010 00:00:00;4,605647027
USD;28/05/2010 00:00:00;6,665165126
USD;28/05/2010 00:00:00;1,74644649
USD;28/05/2010 00:00:00;2,106510639
USD;28/05/2010 00:00:00;1,539671063
USD;28/05/2010 00:00:00;5,477531552
USD;28/05/2010 00:00:00;6,337247908
USD;28/05/2010 00:00:00;7,971430838
USD;28/05/2010 00:00:00;4,786802292
USD;28/05/2010 00:00:00;5,434171081
USD;28/05/2010 00:00:00;2,136620224
USD;28/05/2010 00:00:00;2,756843865
USD;28/05/2010 00:00:00;6,294611752
USD;28/05/2010 00:00:00;7,357146919
USD;28/05/2010 00:00:00;2,601698875
USD;28/05/2010 00:00:00;7,732201397
USD;28/05/2010 00:00:00;6,48653245
USD;28/05/2010 00:00:00;3,098378718
USD;28/05/2010 00:00:00;7,44254607
USD;28/05/2010 00:00:00;3,837147295
USD;28/05/2010 00:00:00;6,345058501
USD;28/05/2010 00:00:00;4,816786289
USD;28/05/2010 00:00:00;4,59291935
USD;28/05/2010 00:00:00;3,5344522
USD;28/05/2010 00:00:00;3,765398741
USD;28/05/2010 00:00:00;1,747143686
USD;28/05/2010 00:00:00;5,237844825
USD;28/05/2010 00:00:00;4,090824246
USD;28/05/2010 00:00:00;5,807271242
USD;28/05/2010 00:00:00;2,911826968
USD;28/05/2010 00:00:00;1,681018591
USD;28/05/2010 00:00:00;7,512370348
USD;28/05/2010 00:00:00;1,510718048
USD;28/05/2010 00:00:00;5,202530265
USD;28/05/2010 00:00:00;1,4032377
USD;28/05/2010 00:00:00;5,89059341
USD;28/05/2010 00:00:00;7,010393322
USD;28/05/2010 00:00:00;2,946488976
USD;28/05/2010 00:00:00;2,446794212
USD;28/05/2010 00:00:00;4,633606195
USD;28/05/2010 00:00:00;6,866718888
USD;28/05/2010 00:00:00;5,745492458
USD;28/05/2010 00:00:00;4,526415408
USD;28/05/2010 00:00:00;1,480642259
USD;28/05/2010 00:00:00;4,74967736
USD;28/05/2010 00:00:00;6,400906742
USD;28/05/2010 00:00:00;3,392892301
USD;28/05/2010 00:00:00;4,316385567
USD;28/05/2010 00:00:00;1,672083974
USD;11/06/2010 00:00:00;4,730427921
USD;11/06/2010 00:00:00;5,626879513
USD;11/06/2010 00:00:00;2,124904752
USD;11/06/2010 00:00:00;7,797085643
USD;11/06/2010 00:00:00;5,823234975
USD;11/06/2010 00:00:00;5,173828423
USD;11/06/2010 00:00:00;2,100711107
USD;11/06/2010 00:00:00;5,047867596
USD;11/06/2010 00:00:00;3,650069833
USD;11/06/2010 00:00:00;3,010819137
USD;11/06/2010 00:00:00;7,528903186
USD;11/06/2010 00:00:00;6,043433189
USD;11/06/2010 00:00:00;5,812904716
USD;11/06/2010 00:00:00;7,911325157
USD;11/06/2010 00:00:00;3,281221688
USD;11/06/2010 00:00:00;3,683743
USD;11/06/2010 00:00:00;5,637666225
USD;11/06/2010 00:00:00;1,691882074
USD;11/06/2010 00:00:00;7,448914289
USD;11/06/2010 00:00:00;4,360502899
USD;11/06/2010 00:00:00;1,124513447
USD;11/06/2010 00:00:00;5,20314151
USD;11/06/2010 00:00:00;6,752300799
USD;11/06/2010 00:00:00;4,006826162
USD;11/06/2010 00:00:00;2,557069182
USD;11/06/2010 00:00:00;6,632946014
USD;11/06/2010 00:00:00;5,470235825
USD;11/06/2010 00:00:00;2,001832426
USD;11/06/2010 00:00:00;6,863806188
USD;11/06/2010 00:00:00;1,242422938
USD;11/06/2010 00:00:00;3,697369814
USD;11/06/2010 00:00:00;1,463124335
USD;11/06/2010 00:00:00;7,16538018
USD;11/06/2010 00:00:00;7,513729274
USD;11/06/2010 00:00:00;4,545124114
USD;11/06/2010 00:00:00;5,916488528
USD;11/06/2010 00:00:00;3,053293407
USD;11/06/2010 00:00:00;3,890252233
USD;11/06/2010 00:00:00;4,842167795
USD;11/06/2010 00:00:00;6,958293498
USD;11/06/2010 00:00:00;1,448451936
USD;11/06/2010 00:00:00;2,330611646
USD;11/06/2010 00:00:00;4,643458724
USD;11/06/2010 00:00:00;7,888803363
USD;11/06/2010 00:00:00;7,674481034
USD;11/06/2010 00:00:00;4,502786279
USD;11/06/2010 00:00:00;3,099475205
USD;11/06/2010 00:00:00;7,189619303
USD;11/06/2010 00:00:00;1,063966751
USD;11/06/2010 00:00:00;2,130752683
USD;11/06/2010 00:00:00;3,882884741
USD;11/06/2010 00:00:00;3,066271424
USD;11/06/2010 00:00:00;7,195821881
USD;11/06/2010 00:00:00;7,84288317
USD;11/06/2010 00:00:00;2,950950861
USD;11/06/2010 00:00:00;5,010644197
USD;11/06/2010 00:00:00;4,138651609
USD;11/06/2010 00:00:00;7,284342349
USD;11/06/2010 00:00:00;2,268229961
USD;11/06/2010 00:00:00;3,600790083
USD;11/06/2010 00:00:00;4,029894948
USD;11/06/2010 00:00:00;2,367651463
USD;11/06/2010 00:00:00;5,116773963
USD;11/06/2010 00:00:00;7,787301958
USD;11/06/2010 00:00:00;3,099308312
USD;11/06/2010 00:00:00;1,102495253
USD;11/06/2010 00:00:00;3,795270503
USD;11/06/2010 00:00:00;2,121372044
USD;11/06/2010 00:00:00;7,359763801
USD;11/06/2010 00:00:00;6,852036476
USD;13/09/2010 00:00:00;5,027618468
USD;13/09/2010 00:00:00;4,752207458
USD;13/09/2010 00:00:00;3,357740879
USD;13/09/2010 00:00:00;5,394124269
USD;13/09/2010 00:00:00;6,2560094
USD;13/09/2010 00:00:00;5,358219326
USD;13/09/2010 00:00:00;7,826674104
USD;13/09/2010 00:00:00;6,339440048
USD;13/09/2010 00:00:00;6,021116257
USD;13/09/2010 00:00:00;1,880607188
USD;13/09/2010 00:00:00;7,289579451
USD;13/09/2010 00:00:00;7,534012198
USD;13/09/2010 00:00:00;1,369869947
USD;13/09/2010 00:00:00;5,494194567
USD;13/09/2010 00:00:00;1,979543865
USD;13/09/2010 00:00:00;1,685350299
USD;13/09/2010 00:00:00;4,052153468
USD;13/09/2010 00:00:00;2,493877232
USD;13/09/2010 00:00:00;5,218193173
USD;13/09/2010 00:00:00;6,525319636
USD;13/09/2010 00:00:00;6,731645286
USD;13/09/2010 00:00:00;7,800992191
USD;13/09/2010 00:00:00;5,876787603
USD;13/09/2010 00:00:00;5,09511292
USD;13/09/2010 00:00:00;3,271695852
USD;13/09/2010 00:00:00;6,863309264
USD;13/09/2010 00:00:00;3,149405837
USD;13/09/2010 00:00:00;3,860700905
USD;13/09/2010 00:00:00;1,392146409
USD;13/09/2010 00:00:00;5,734679461
USD;13/09/2010 00:00:00;7,126778245
USD;13/09/2010 00:00:00;4,207426965
USD;13/09/2010 00:00:00;4,775806963
USD;13/09/2010 00:00:00;1,279234946
USD;13/09/2010 00:00:00;3,215688646
USD;13/09/2010 00:00:00;2,716552973
USD;13/09/2010 00:00:00;7,554745734
USD;13/09/2010 00:00:00;6,447284222
USD;13/09/2010 00:00:00;6,247327626
USD;13/09/2010 00:00:00;4,649423063
USD;13/09/2010 00:00:00;4,792507946
USD;13/09/2010 00:00:00;3,746959984
USD;13/09/2010 00:00:00;5,803596258
USD;13/09/2010 00:00:00;2,581156015
USD;13/09/2010 00:00:00;1,606295586
USD;13/09/2010 00:00:00;7,785896301
USD;13/09/2010 00:00:00;7,116530597
USD;13/09/2010 00:00:00;1,388322473
USD;13/09/2010 00:00:00;2,929507613
USD;13/09/2010 00:00:00;5,37228632
USD;13/09/2010 00:00:00;6,252589345
USD;13/09/2010 00:00:00;4,760827065
USD;13/09/2010 00:00:00;4,258202076
USD;13/09/2010 00:00:00;1,212658823
USD;13/09/2010 00:00:00;2,201732278
USD;13/09/2010 00:00:00;4,023396134
USD;13/09/2010 00:00:00;3,121629834
USD;13/09/2010 00:00:00;5,049438894
USD;13/09/2010 00:00:00;7,493340373
USD;13/09/2010 00:00:00;7,223030031
USD;13/09/2010 00:00:00;1,685025692
USD;13/09/2010 00:00:00;4,137889743
USD;13/09/2010 00:00:00;4,131548643
USD;13/09/2010 00:00:00;5,285029233
USD;13/09/2010 00:00:00;2,184608638
USD;13/09/2010 00:00:00;3,913181245
USD;13/09/2010 00:00:00;3,891688764
USD;13/09/2010 00:00:00;6,498782814
USD;13/09/2010 00:00:00;7,683950961
USD;13/09/2010 00:00:00;2,09318006
USD;02/08/2010 00:00:00;1,359344423
USD;02/08/2010 00:00:00;1,451064646
USD;02/08/2010 00:00:00;7,922342181
USD;02/08/2010 00:00:00;7,419989228
USD;02/08/2010 00:00:00;2,031287372
USD;02/08/2010 00:00:00;2,382771552
USD;02/08/2010 00:00:00;6,853358269
USD;02/08/2010 00:00:00;7,004956782
USD;02/08/2010 00:00:00;7,927205443
USD;02/08/2010 00:00:00;6,390063703
USD;02/08/2010 00:00:00;5,315870225
USD;02/08/2010 00:00:00;2,738352537
USD;02/08/2010 00:00:00;3,584818006
USD;02/08/2010 00:00:00;2,214474142
USD;02/08/2010 00:00:00;1,104331076
USD;02/08/2010 00:00:00;5,741081476
USD;02/08/2010 00:00:00;6,200391054
USD;02/08/2010 00:00:00;7,345864952
USD;02/08/2010 00:00:00;2,411270618
USD;02/08/2010 00:00:00;3,955415189
USD;02/08/2010 00:00:00;1,912123263
USD;02/08/2010 00:00:00;5,819265425
USD;02/08/2010 00:00:00;3,294606507
USD;02/08/2010 00:00:00;2,268270016
USD;02/08/2010 00:00:00;7,218218923
USD;02/08/2010 00:00:00;6,676513433
USD;02/08/2010 00:00:00;7,473794699
USD;02/08/2010 00:00:00;2,687744319
USD;02/08/2010 00:00:00;7,070241153
USD;02/08/2010 00:00:00;3,322632432
USD;02/08/2010 00:00:00;4,124363899
USD;02/08/2010 00:00:00;3,824254811
USD;02/08/2010 00:00:00;5,274864614
USD;02/08/2010 00:00:00;2,653799951
USD;02/08/2010 00:00:00;5,066212475
USD;02/08/2010 00:00:00;6,508493066
USD;02/08/2010 00:00:00;6,310398996
USD;02/08/2010 00:00:00;4,160727382
USD;02/08/2010 00:00:00;2,102260292
USD;02/08/2010 00:00:00;5,779209435
USD;02/08/2010 00:00:00;4,93918103
USD;02/08/2010 00:00:00;1,149671733
USD;02/08/2010 00:00:00;5,50703156
USD;02/08/2010 00:00:00;3,486941934
USD;02/08/2010 00:00:00;4,356783271
USD;02/08/2010 00:00:00;3,331466079
USD;02/08/2010 00:00:00;3,741874754
USD;02/08/2010 00:00:00;1,072378159
USD;02/08/2010 00:00:00;5,081136465
USD;02/08/2010 00:00:00;4,455106616
USD;02/08/2010 00:00:00;4,138926983
USD;02/08/2010 00:00:00;4,116951346
USD;02/08/2010 00:00:00;1,836795688
USD;02/08/2010 00:00:00;6,558109105
USD;02/08/2010 00:00:00;4,197509766
USD;02/08/2010 00:00:00;5,585038185
USD;02/08/2010 00:00:00;3,354456425
USD;02/08/2010 00:00:00;2,511798203
USD;02/08/2010 00:00:00;4,510672808
USD;02/08/2010 00:00:00;5,648642361
USD;02/08/2010 00:00:00;6,501328349
USD;02/08/2010 00:00:00;6,637911081
USD;02/08/2010 00:00:00;5,797592282
USD;02/08/2010 00:00:00;3,224655807
USD;02/08/2010 00:00:00;2,98580271
USD;02/08/2010 00:00:00;7,233538449
USD;02/08/2010 00:00:00;3,999395669
USD;02/08/2010 00:00:00;1,000687182
USD;02/08/2010 00:00:00;3,607096136
USD;02/08/2010 00:00:00;2,977650404
USD;25/08/2010 00:00:00;2,836567402
USD;25/08/2010 00:00:00;6,314496636
USD;25/08/2010 00:00:00;5,565203369
USD;25/08/2010 00:00:00;2,438885152
USD;25/08/2010 00:00:00;6,47779727
USD;25/08/2010 00:00:00;1,739682317
USD;25/08/2010 00:00:00;3,145697892
USD;25/08/2010 00:00:00;4,009143472
USD;25/08/2010 00:00:00;2,496872127
USD;25/08/2010 00:00:00;1,107172012
USD;25/08/2010 00:00:00;6,943430424
USD;25/08/2010 00:00:00;3,575782835
USD;25/08/2010 00:00:00;2,226106584
USD;25/08/2010 00:00:00;3,048064232
USD;25/08/2010 00:00:00;7,816336751
USD;25/08/2010 00:00:00;2,970031321
USD;25/08/2010 00:00:00;7,571411669
USD;25/08/2010 00:00:00;7,978308916
USD;25/08/2010 00:00:00;7,152228177
USD;25/08/2010 00:00:00;3,633651733
USD;25/08/2010 00:00:00;6,627060533
USD;25/08/2010 00:00:00;7,630945325
USD;25/08/2010 00:00:00;3,939617515
USD;25/08/2010 00:00:00;3,395500004
USD;25/08/2010 00:00:00;3,312292993
USD;25/08/2010 00:00:00;7,215218604
USD;25/08/2010 00:00:00;1,141367972
USD;25/08/2010 00:00:00;6,165714025
USD;25/08/2010 00:00:00;5,409641981
USD;25/08/2010 00:00:00;5,846800268
USD;25/08/2010 00:00:00;5,422158539
USD;25/08/2010 00:00:00;3,943232417
USD;25/08/2010 00:00:00;1,811961174
USD;25/08/2010 00:00:00;5,287124157
USD;25/08/2010 00:00:00;2,070325732
USD;25/08/2010 00:00:00;5,773654401
USD;25/08/2010 00:00:00;4,660954952
USD;25/08/2010 00:00:00;2,803477943
USD;25/08/2010 00:00:00;3,344010592
USD;25/08/2010 00:00:00;1,633696914
USD;25/08/2010 00:00:00;3,142757654
USD;25/08/2010 00:00:00;3,336450338
USD;25/08/2010 00:00:00;1,557793558
USD;25/08/2010 00:00:00;6,993215024
USD;25/08/2010 00:00:00;4,507271945
USD;25/08/2010 00:00:00;6,675325572
USD;25/08/2010 00:00:00;3,034137845
USD;25/08/2010 00:00:00;4,617727578
USD;25/08/2010 00:00:00;2,230231345
USD;25/08/2010 00:00:00;1,288443267
USD;25/08/2010 00:00:00;3,229207814
USD;25/08/2010 00:00:00;4,171469867
USD;25/08/2010 00:00:00;2,646671951
USD;25/08/2010 00:00:00;6,474945903
USD;25/08/2010 00:00:00;5,683372796
USD;25/08/2010 00:00:00;4,658055604
USD;25/08/2010 00:00:00;5,275429547
USD;25/08/2010 00:00:00;3,486162543
USD;25/08/2010 00:00:00;3,134340823
USD;25/08/2010 00:00:00;1,894447207
USD;25/08/2010 00:00:00;7,692441642
USD;25/08/2010 00:00:00;7,99987942
USD;25/08/2010 00:00:00;1,764907777
USD;25/08/2010 00:00:00;2,893633127
USD;25/08/2010 00:00:00;2,772629857
USD;25/08/2010 00:00:00;1,106311679
USD;25/08/2010 00:00:00;2,829705596
USD;25/08/2010 00:00:00;1,184733033
USD;25/08/2010 00:00:00;1,47554493
USD;25/08/2010 00:00:00;4,152444899
USD;30/07/2010 00:00:00;5,757331014
USD;30/07/2010 00:00:00;4,881095171
USD;30/07/2010 00:00:00;2,445865452
USD;30/07/2010 00:00:00;3,402297556
USD;30/07/2010 00:00:00;2,802962661
USD;30/07/2010 00:00:00;5,501353025
USD;30/07/2010 00:00:00;3,880847394
USD;30/07/2010 00:00:00;5,859875917
USD;30/07/2010 00:00:00;6,332753479
USD;30/07/2010 00:00:00;1,679871202
USD;30/07/2010 00:00:00;7,596692204
USD;30/07/2010 00:00:00;5,332838237
USD;30/07/2010 00:00:00;3,993676245
USD;30/07/2010 00:00:00;2,221799493
USD;30/07/2010 00:00:00;1,201588392
USD;30/07/2010 00:00:00;5,390359581
USD;30/07/2010 00:00:00;7,823519409
USD;30/07/2010 00:00:00;7,009464145
USD;30/07/2010 00:00:00;3,849661767
USD;30/07/2010 00:00:00;6,378790498
USD;30/07/2010 00:00:00;4,027864695
USD;30/07/2010 00:00:00;4,544982672
USD;30/07/2010 00:00:00;4,205627441
USD;30/07/2010 00:00:00;1,707549989
USD;30/07/2010 00:00:00;1,27635771
USD;30/07/2010 00:00:00;3,179297626
USD;30/07/2010 00:00:00;1,669396579
USD;30/07/2010 00:00:00;1,260250449
USD;30/07/2010 00:00:00;3,625264525
USD;30/07/2010 00:00:00;4,50831753
USD;30/07/2010 00:00:00;3,035954893
USD;30/07/2010 00:00:00;4,415308475
USD;30/07/2010 00:00:00;6,643075585
USD;30/07/2010 00:00:00;5,3736974
USD;30/07/2010 00:00:00;2,536153316
USD;30/07/2010 00:00:00;5,804762423
USD;30/07/2010 00:00:00;6,438034177
USD;30/07/2010 00:00:00;7,325062573
USD;30/07/2010 00:00:00;4,651212573
USD;30/07/2010 00:00:00;1,693507195
USD;30/07/2010 00:00:00;3,060715556
USD;30/07/2010 00:00:00;2,816561103
USD;30/07/2010 00:00:00;2,31615454
USD;30/07/2010 00:00:00;6,260513842
USD;30/07/2010 00:00:00;3,783636391
USD;30/07/2010 00:00:00;6,365317643
USD;30/07/2010 00:00:00;4,303201437
USD;30/07/2010 00:00:00;1,070536077
USD;30/07/2010 00:00:00;5,538563907
USD;30/07/2010 00:00:00;4,977912724
USD;30/07/2010 00:00:00;5,609388292
USD;30/07/2010 00:00:00;3,321262658
USD;30/07/2010 00:00:00;3,704198658
USD;30/07/2010 00:00:00;7,136185169
USD;30/07/2010 00:00:00;4,982601583
USD;30/07/2010 00:00:00;6,641511381
USD;30/07/2010 00:00:00;3,968209207
USD;30/07/2010 00:00:00;2,994558334
USD;30/07/2010 00:00:00;6,996784866
USD;30/07/2010 00:00:00;7,168181896
USD;30/07/2010 00:00:00;1,399679959
USD;30/07/2010 00:00:00;1,07644242
USD;30/07/2010 00:00:00;2,495017111
USD;30/07/2010 00:00:00;2,196677089
USD;30/07/2010 00:00:00;3,431853056
USD;30/07/2010 00:00:00;4,570872784
USD;30/07/2010 00:00:00;7,550450325
USD;30/07/2010 00:00:00;7,626598597
USD;30/07/2010 00:00:00;6,519961953
USD;30/07/2010 00:00:00;6,050598323
USD;03/11/2010 00:00:00;2,700426936
USD;03/11/2010 00:00:00;1,847302437
USD;03/11/2010 00:00:00;2,284201205
USD;03/11/2010 00:00:00;4,213392556
USD;03/11/2010 00:00:00;3,759688497
USD;03/11/2010 00:00:00;3,195000172
USD;03/11/2010 00:00:00;5,933052242
USD;03/11/2010 00:00:00;2,846804619
USD;03/11/2010 00:00:00;3,941345274
USD;03/11/2010 00:00:00;4,927036643
USD;03/11/2010 00:00:00;1,356163859
USD;03/11/2010 00:00:00;5,6555776
USD;03/11/2010 00:00:00;4,072952092
USD;03/11/2010 00:00:00;5,973863006
USD;03/11/2010 00:00:00;5,211428165
USD;03/11/2010 00:00:00;4,66575855
USD;03/11/2010 00:00:00;6,905269086
USD;03/11/2010 00:00:00;2,240825295
USD;03/11/2010 00:00:00;4,19742173
USD;03/11/2010 00:00:00;2,566355109
USD;03/11/2010 00:00:00;2,477577209
USD;03/11/2010 00:00:00;1,510495663
USD;03/11/2010 00:00:00;7,243242025
